student_id,student_first_name,country,age,has_rabbit
2437,Dewey,Nigeria,31,True
2438,Dewey,Nigeria,19,True
2439,Dewey,Nigeria,26,True
2440,Dewey,Nigeria,27,True
2441,Huey,Nigeria,18,False
2442,Huey,Nigeria,20,False
2443,Huey,Nigeria,28,True
2444,Louie,Nigeria,31,True
2445,Dewey,Nigeria,23,False
2446,Dewey,Nigeria,30,False
2447,Dewey,Nigeria,27,True
2448,Louie,Nigeria,32,True
2449,Louie,Nigeria,21,False
2450,Huey,Nigeria,28,False
2451,Dewey,Nigeria,29,False
2452,Dewey,Nigeria,25,False
2453,Dewey,Nigeria,23,False
2454,Dewey,Nigeria,28,False
2455,Louie,Nigeria,34,True
2456,Dewey,Nigeria,19,True
2457,Louie,Nigeria,33,True
2458,Dewey,Nigeria,34,True
2459,Huey,Nigeria,20,True
2460,Louie,Nigeria,23,True
2461,Huey,Nigeria,24,False
2462,Louie,Nigeria,33,False
2463,Huey,Nigeria,28,True
2464,Louie,Nigeria,31,True
2465,Dewey,Nigeria,26,True
2466,Huey,Nigeria,19,False
2467,Dewey,Nigeria,31,True
2468,Dewey,Nigeria,29,True
2469,Dewey,Nigeria,27,True
2470,Louie,Nigeria,19,False
2471,Dewey,Nigeria,27,True
2472,Huey,Nigeria,22,False
2473,Huey,Nigeria,27,True
2474,Louie,Nigeria,28,True
2475,Louie,Nigeria,25,True
2476,Louie,Nigeria,31,False
2477,Huey,Nigeria,24,True
2478,Louie,Nigeria,30,False
2479,Dewey,Nigeria,32,True
2480,Dewey,Nigeria,22,False
2481,Louie,Nigeria,23,False
2482,Dewey,Nigeria,34,True
2483,Dewey,Nigeria,28,True
2484,Huey,Nigeria,24,True
2485,Dewey,Nigeria,31,False
2486,Louie,Nigeria,29,False
2487,Louie,Nigeria,25,False
2488,Louie,Nigeria,24,False
2489,Louie,Nigeria,23,False
2490,Dewey,Nigeria,27,True
2491,Huey,Nigeria,29,True
2492,Dewey,Nigeria,25,True
2493,Dewey,Nigeria,28,True
2494,Louie,Nigeria,34,False
2495,Louie,Nigeria,32,False
2496,Louie,Nigeria,24,False
2497,Dewey,Nigeria,22,True
2498,Huey,Nigeria,31,True
2499,Dewey,Nigeria,26,True
2500,Louie,Nigeria,23,False
2501,Huey,Nigeria,29,True
2502,Louie,Nigeria,26,False
2503,Louie,Nigeria,31,True
2504,Huey,Nigeria,31,False
2505,Huey,Nigeria,24,True
2506,Louie,Nigeria,20,False
2507,Louie,Nigeria,28,True
2508,Dewey,Nigeria,31,False
2509,Dewey,Nigeria,30,False
2510,Huey,Nigeria,30,False
2511,Louie,Nigeria,33,True
2512,Louie,Nigeria,34,False
2513,Huey,Nigeria,32,False
2514,Louie,Nigeria,23,False
2515,Louie,Nigeria,27,True
2516,Huey,Nigeria,27,False
2517,Louie,Nigeria,33,False
2518,Dewey,Nigeria,26,True
2519,Dewey,Nigeria,29,False
2520,Louie,Nigeria,21,False
2521,Dewey,Nigeria,27,True
2522,Louie,Nigeria,18,False
2523,Huey,Nigeria,25,False
2524,Louie,Nigeria,23,False
2525,Dewey,Nigeria,26,False
2526,Dewey,Nigeria,23,True
2527,Huey,Nigeria,27,True
2528,Dewey,Nigeria,27,True
2529,Louie,Nigeria,25,False
2530,Huey,Nigeria,20,True
2531,Huey,Nigeria,20,True
2532,Dewey,Nigeria,29,True
2533,Huey,Nigeria,33,True
2534,Dewey,Nigeria,29,True
2535,Huey,Nigeria,33,True
2536,Louie,Nigeria,32,True
2537,Dewey,Nigeria,26,True
2538,Louie,Nigeria,32,True
2539,Louie,Nigeria,20,True
2540,Dewey,Nigeria,27,True
2541,Dewey,Nigeria,29,False
2542,Louie,Nigeria,22,False
2543,Louie,Nigeria,20,True
2544,Louie,Nigeria,28,False
2545,Huey,Nigeria,24,False
2546,Huey,Nigeria,19,True
2547,Huey,Nigeria,25,False
2548,Louie,Nigeria,18,False
2549,Huey,Nigeria,33,False
2550,Dewey,Nigeria,20,False
2551,Louie,Nigeria,19,True
2552,Huey,Nigeria,22,False
2553,Louie,Nigeria,22,True
2554,Dewey,Nigeria,22,False
2555,Huey,Nigeria,34,False
2556,Louie,Nigeria,25,True
2557,Louie,Nigeria,24,True
2558,Louie,Nigeria,29,True
2559,Dewey,Nigeria,19,True
2560,Dewey,Nigeria,34,False
2561,Huey,Nigeria,22,True
2562,Huey,Nigeria,23,False
2563,Dewey,Nigeria,28,True
2564,Dewey,Nigeria,28,False
2565,Huey,Nigeria,24,True
2566,Huey,Nigeria,32,True
2567,Dewey,Nigeria,26,False
2568,Dewey,Nigeria,33,True
2569,Huey,Nigeria,27,False
2570,Huey,Nigeria,34,True
2571,Dewey,Nigeria,19,True
2572,Dewey,Nigeria,28,True
2573,Huey,Nigeria,30,False
2574,Huey,Nigeria,28,True
2575,Louie,Nigeria,32,False
2576,Dewey,Nigeria,23,False
2577,Dewey,Nigeria,26,True
2578,Louie,Nigeria,22,False
2579,Louie,Nigeria,34,True
2580,Dewey,Nigeria,29,True
2581,Dewey,Nigeria,30,True
2582,Dewey,Nigeria,30,False
2583,Louie,Nigeria,22,False
2584,Dewey,Nigeria,26,True
2585,Dewey,Nigeria,31,False
2586,Louie,Nigeria,25,True
2587,Huey,Nigeria,18,True
2588,Dewey,Nigeria,23,True
2589,Dewey,Nigeria,27,True
2590,Louie,Nigeria,18,False
2591,Dewey,Nigeria,29,True
2592,Louie,Nigeria,22,True
2593,Huey,Nigeria,27,True
2594,Huey,Nigeria,21,False
2595,Louie,Nigeria,23,False
2596,Louie,Nigeria,23,True
2597,Huey,Nigeria,20,True
2598,Huey,Nigeria,23,False
2599,Louie,Nigeria,31,True
2600,Dewey,Nigeria,27,True
2601,Louie,Nigeria,22,False
2602,Dewey,Nigeria,34,True
2603,Dewey,Nigeria,23,False
2604,Huey,Nigeria,27,True
2605,Huey,Nigeria,24,False
2606,Louie,Nigeria,33,True
2607,Dewey,Nigeria,23,False
2608,Huey,Nigeria,27,False
2609,Louie,Nigeria,28,True
2610,Dewey,Nigeria,32,False
2611,Huey,Nigeria,29,True
2612,Huey,Nigeria,22,False
2613,Dewey,Nigeria,25,True
2614,Huey,Nigeria,23,True
2615,Louie,Nigeria,24,False
2616,Huey,Nigeria,22,True
2617,Dewey,Nigeria,19,False
2618,Louie,Nigeria,27,False
2619,Dewey,Nigeria,30,False
2620,Dewey,Nigeria,22,False
2621,Dewey,Nigeria,31,True
2622,Dewey,Nigeria,31,True
2623,Louie,Nigeria,34,True
2624,Louie,Nigeria,33,False
2625,Louie,Nigeria,33,True
2626,Louie,Nigeria,20,True
2627,Huey,Nigeria,18,True
2628,Dewey,Nigeria,24,False
2629,Huey,Nigeria,33,False
2630,Dewey,Nigeria,25,False
2631,Louie,Nigeria,31,True
2632,Dewey,Nigeria,30,False
2633,Huey,Nigeria,21,True
2634,Dewey,Nigeria,27,False
2635,Huey,Nigeria,27,True
2636,Dewey,Nigeria,32,False
2637,Huey,Nigeria,30,False
2638,Louie,Nigeria,24,False
2639,Louie,Nigeria,34,True
2640,Dewey,Nigeria,22,True
2641,Huey,Nigeria,29,True
2642,Dewey,Nigeria,30,True
2643,Dewey,Nigeria,28,True
2644,Dewey,Nigeria,31,True
2645,Louie,Nigeria,19,False
2646,Louie,Nigeria,31,False
2647,Dewey,Nigeria,22,False
2648,Dewey,Nigeria,18,False
2649,Huey,Nigeria,31,True
2650,Louie,Nigeria,19,False
2651,Huey,Nigeria,30,True
2652,Louie,Nigeria,21,True
2653,Huey,Nigeria,21,False
2654,Dewey,Nigeria,31,False
2655,Louie,Nigeria,23,True
2656,Louie,Nigeria,31,True
2657,Louie,Nigeria,22,True
2658,Dewey,Nigeria,22,False
2659,Louie,Nigeria,24,True
2660,Huey,Nigeria,18,True
2661,Louie,Nigeria,23,True
2662,Louie,Nigeria,23,True
2663,Louie,Nigeria,29,True
2664,Louie,Nigeria,24,True
2665,Dewey,Nigeria,18,True
2666,Louie,Nigeria,33,True
2667,Huey,Nigeria,20,False
2668,Huey,Nigeria,18,True
2669,Huey,Nigeria,18,True
2670,Dewey,Nigeria,21,False
2671,Huey,Nigeria,20,False
2672,Dewey,Nigeria,27,False
2673,Louie,Nigeria,29,False
2674,Huey,Nigeria,24,True
2675,Huey,Nigeria,31,False
2676,Dewey,Nigeria,28,False
2677,Dewey,Nigeria,26,False
2678,Dewey,Nigeria,19,False
2679,Dewey,Nigeria,21,True
2680,Huey,Nigeria,29,True
2681,Louie,Nigeria,34,True
2682,Huey,Nigeria,34,False
2683,Huey,Nigeria,26,False
2684,Huey,Nigeria,34,True
2685,Huey,Nigeria,30,True
2686,Huey,Nigeria,18,False
2687,Dewey,Nigeria,28,True
2688,Louie,Nigeria,20,True
2689,Huey,Nigeria,27,True
2690,Dewey,Nigeria,29,False
2691,Louie,Nigeria,25,False
2692,Huey,Nigeria,31,False
2693,Louie,Nigeria,30,True
2694,Dewey,Nigeria,18,True
2695,Louie,Nigeria,25,False
2696,Louie,Nigeria,19,True
2697,Louie,Nigeria,34,False
2698,Louie,Nigeria,25,True
2699,Huey,Nigeria,27,False
2700,Louie,Nigeria,31,False
2701,Louie,Nigeria,19,False
2702,Dewey,Nigeria,20,False
2703,Huey,Nigeria,18,True
2704,Huey,Nigeria,26,False
2705,Dewey,Nigeria,27,False
2706,Huey,Nigeria,29,True
2707,Huey,Nigeria,31,False
2708,Louie,Nigeria,24,False
2709,Dewey,Nigeria,25,True
2710,Huey,Nigeria,22,False
2711,Louie,Nigeria,34,True
2712,Huey,Nigeria,32,False
2713,Dewey,Nigeria,32,True
2714,Huey,Nigeria,30,True
2715,Huey,Nigeria,21,True
2716,Dewey,Nigeria,31,False
2717,Dewey,Nigeria,27,False
2718,Louie,Nigeria,31,True
2719,Dewey,Nigeria,31,True
2720,Dewey,Nigeria,26,True
2721,Dewey,Nigeria,22,False
2722,Dewey,Nigeria,20,True
2723,Huey,Nigeria,29,True
2724,Dewey,Nigeria,27,False
2725,Dewey,Nigeria,34,True
2726,Dewey,Nigeria,22,False
2727,Huey,Nigeria,28,True
2728,Dewey,Nigeria,34,False
2729,Dewey,Nigeria,34,False
2730,Louie,Nigeria,28,True
2731,Dewey,Nigeria,20,True
2732,Louie,Nigeria,18,True
2733,Dewey,Nigeria,21,False
2734,Huey,Nigeria,18,True
2735,Louie,Nigeria,26,True
2736,Louie,Nigeria,19,True
2737,Louie,Nigeria,30,False
2738,Louie,Nigeria,22,False
2739,Dewey,Nigeria,29,True
2740,Louie,Nigeria,24,False
2741,Dewey,Nigeria,29,True
2742,Dewey,Nigeria,27,True
2743,Huey,Nigeria,27,True
2744,Louie,Nigeria,18,False
2745,Louie,Nigeria,32,True
2746,Louie,Nigeria,28,True
2747,Louie,Nigeria,32,True
2748,Dewey,Nigeria,34,False
2749,Dewey,Nigeria,34,True
2750,Dewey,Nigeria,23,False
2751,Louie,Nigeria,24,True
2752,Huey,Nigeria,24,True
2753,Louie,Nigeria,23,False
2754,Dewey,Nigeria,24,False
2755,Louie,Nigeria,22,True
2756,Huey,Nigeria,26,False
2757,Louie,Nigeria,25,False
2758,Dewey,Nigeria,18,False
2759,Louie,Nigeria,25,True
2760,Dewey,Nigeria,25,False
2761,Louie,Nigeria,18,True
2762,Huey,Nigeria,18,False
2763,Louie,Nigeria,22,False
2764,Louie,Nigeria,24,True
2765,Louie,Nigeria,26,False
2766,Huey,Nigeria,29,False
2767,Dewey,Nigeria,18,False
2768,Dewey,Nigeria,22,True
2769,Louie,Nigeria,21,False
2770,Huey,Nigeria,34,False
2771,Huey,Nigeria,18,False
2772,Dewey,Nigeria,34,True
2773,Dewey,Nigeria,31,False
2774,Dewey,Nigeria,34,True
2775,Huey,Nigeria,22,True
2776,Dewey,Nigeria,32,False
2777,Dewey,Nigeria,21,True
2778,Louie,Nigeria,25,True
2779,Louie,Nigeria,18,True
2780,Louie,Nigeria,28,True
2781,Dewey,Nigeria,26,False
2782,Huey,Nigeria,29,True
2783,Louie,Nigeria,31,False
2784,Dewey,Nigeria,27,True
2785,Huey,Nigeria,28,False
2786,Louie,Nigeria,32,False
2787,Louie,Nigeria,34,False
2788,Louie,Nigeria,29,False
2789,Louie,Nigeria,18,False
2790,Huey,Nigeria,27,True
2791,Louie,Nigeria,20,True
2792,Louie,Nigeria,19,True
2793,Dewey,Nigeria,24,False
2794,Louie,Nigeria,25,False
2795,Huey,Nigeria,21,False
2796,Dewey,Nigeria,31,False
2797,Louie,Nigeria,20,True
2798,Dewey,Nigeria,34,False
2799,Louie,Nigeria,32,False
2800,Dewey,Nigeria,26,False
2801,Dewey,Nigeria,31,False
2802,Louie,Nigeria,25,True
2803,Huey,Nigeria,31,True
2804,Dewey,Nigeria,22,True
2805,Louie,Nigeria,20,True
2806,Huey,Nigeria,23,False
2807,Dewey,Nigeria,18,True
2808,Louie,Nigeria,21,True
2809,Dewey,Nigeria,29,False
2810,Louie,Nigeria,24,True
2811,Louie,Nigeria,34,False
2812,Dewey,Nigeria,26,False
2813,Louie,Nigeria,29,True
2814,Huey,Nigeria,23,False
2815,Louie,Nigeria,20,True
2816,Huey,Nigeria,33,False
2817,Dewey,Nigeria,31,True
2818,Louie,Nigeria,32,False
2819,Dewey,Nigeria,33,True
2820,Louie,Nigeria,21,True
2821,Dewey,Nigeria,29,False
2822,Dewey,Nigeria,25,False
2823,Huey,Nigeria,22,True
2824,Huey,Nigeria,31,False
2825,Dewey,Nigeria,19,False
2826,Louie,Nigeria,29,True
2827,Louie,Nigeria,22,True
2828,Dewey,Nigeria,22,True
2829,Huey,Nigeria,28,True
2830,Louie,Nigeria,21,False
2831,Dewey,Nigeria,28,False
2832,Louie,Nigeria,23,True
2833,Louie,Nigeria,32,True
2834,Huey,Nigeria,23,True
2835,Dewey,Nigeria,34,True
2836,Dewey,Nigeria,29,False
2837,Huey,Nigeria,29,False
2838,Louie,Nigeria,26,True
2839,Dewey,Nigeria,29,True
2840,Huey,Nigeria,34,True
2841,Huey,Nigeria,21,False
2842,Louie,Nigeria,34,True
2843,Dewey,Nigeria,25,False
2844,Louie,Nigeria,21,False
2845,Dewey,Nigeria,24,False
2846,Dewey,Nigeria,19,False
2847,Huey,Nigeria,25,False
2848,Dewey,Nigeria,31,True
2849,Huey,Nigeria,19,False
2850,Louie,Nigeria,26,False
2851,Louie,Nigeria,26,True
2852,Huey,Nigeria,19,False
2853,Huey,Nigeria,26,True
2854,Huey,Nigeria,22,True
2855,Huey,Nigeria,22,False
2856,Louie,Nigeria,22,True
2857,Dewey,Nigeria,21,True
2858,Dewey,Nigeria,29,False
2859,Huey,Nigeria,31,False
2860,Huey,Nigeria,31,False
2861,Louie,Nigeria,33,False
2862,Dewey,Nigeria,28,False
2863,Dewey,Nigeria,34,False
2864,Dewey,Nigeria,22,True
2865,Louie,Nigeria,18,True
2866,Huey,Nigeria,21,True
2867,Dewey,Nigeria,25,False
2868,Huey,Nigeria,29,False
2869,Louie,Nigeria,33,False
2870,Dewey,Nigeria,18,True
2871,Louie,Nigeria,22,True
2872,Huey,Nigeria,34,True
2873,Dewey,Nigeria,28,False
2874,Louie,Nigeria,32,False
2875,Louie,Nigeria,19,True
2876,Huey,Nigeria,28,False
2877,Huey,Nigeria,21,True
2878,Dewey,Nigeria,19,True
2879,Huey,Nigeria,24,True
2880,Huey,Nigeria,21,False
2881,Louie,Nigeria,30,False
2882,Dewey,Nigeria,22,True
2883,Huey,Nigeria,23,True
2884,Louie,Nigeria,25,False
2885,Dewey,Nigeria,25,False
2886,Dewey,Nigeria,32,True
2887,Huey,Nigeria,29,False
2888,Louie,Nigeria,28,False
2889,Dewey,Nigeria,31,True
2890,Louie,Nigeria,25,True
2891,Huey,Nigeria,18,False
2892,Huey,Nigeria,31,False
2893,Huey,Nigeria,33,False
2894,Huey,Nigeria,24,False
2895,Dewey,Nigeria,33,False
2896,Huey,Nigeria,31,False
2897,Huey,Nigeria,30,False
2898,Louie,Nigeria,29,True
2899,Louie,Nigeria,22,True
2900,Huey,Nigeria,25,True
2901,Huey,Nigeria,20,True
2902,Louie,Nigeria,26,False
2903,Dewey,Nigeria,32,False
2904,Dewey,Nigeria,29,False
2905,Louie,Nigeria,23,False
2906,Dewey,Nigeria,24,False
2907,Louie,Nigeria,25,False
2908,Huey,Nigeria,19,True
2909,Dewey,Nigeria,24,True
2910,Huey,Nigeria,26,True
2911,Dewey,Nigeria,30,False
2912,Huey,Nigeria,24,True
2913,Louie,Nigeria,23,True
2914,Dewey,Nigeria,32,True
2915,Dewey,Nigeria,27,True
2916,Huey,Nigeria,32,True
2917,Huey,Nigeria,30,True
2918,Huey,Nigeria,31,False
2919,Louie,Nigeria,25,True
2920,Louie,Nigeria,24,False
2921,Dewey,Nigeria,22,True
2922,Huey,Nigeria,20,False
2923,Huey,Nigeria,33,True
2924,Huey,Nigeria,18,True
2925,Louie,Nigeria,27,False
2926,Louie,Nigeria,28,False
2927,Louie,Nigeria,21,True
2928,Louie,Nigeria,22,False
2929,Louie,Nigeria,31,True
2930,Huey,Nigeria,23,True
2931,Dewey,Nigeria,19,True
2932,Louie,Nigeria,24,False
2933,Louie,Nigeria,33,True
2934,Huey,Nigeria,30,False
2935,Huey,Nigeria,25,True
2936,Huey,Nigeria,32,True
2937,Louie,Nigeria,28,False
2938,Huey,Nigeria,20,False
2939,Huey,Nigeria,21,True
2940,Dewey,Nigeria,24,False
2941,Huey,Nigeria,19,False
2942,Louie,Nigeria,22,False
2943,Louie,Nigeria,22,True
2944,Huey,Nigeria,31,True
2945,Huey,Nigeria,20,True
2946,Louie,Nigeria,34,True
2947,Louie,Nigeria,28,False
2948,Dewey,Nigeria,30,True
2949,Huey,Nigeria,23,False
2950,Huey,Nigeria,25,False
2951,Dewey,Nigeria,20,False
2952,Louie,Nigeria,29,False
2953,Dewey,Nigeria,20,True
2954,Dewey,Nigeria,34,True
2955,Louie,Nigeria,28,False
2956,Huey,Nigeria,26,False
2957,Dewey,Nigeria,19,False
2958,Louie,Nigeria,26,True
2959,Huey,Nigeria,28,True
2960,Dewey,Nigeria,30,True
2961,Louie,Nigeria,20,False
2962,Dewey,Nigeria,34,False
2963,Huey,Nigeria,33,True
2964,Huey,Nigeria,27,False
2965,Dewey,Nigeria,21,True
2966,Dewey,Nigeria,33,False
2967,Louie,Nigeria,27,True
2968,Dewey,Nigeria,23,True
2969,Dewey,Nigeria,32,True
2970,Huey,Nigeria,20,False
2971,Huey,Nigeria,26,False
2972,Dewey,Nigeria,20,True
2973,Louie,Nigeria,32,True
2974,Louie,Nigeria,19,False
2975,Huey,Nigeria,21,False
2976,Huey,Nigeria,32,True
2977,Louie,Nigeria,24,False
2978,Huey,Nigeria,25,False
2979,Louie,Nigeria,32,True
2980,Huey,Nigeria,21,False
2981,Huey,Nigeria,29,False
2982,Dewey,Nigeria,23,False
2983,Dewey,Nigeria,32,True
2984,Dewey,Nigeria,28,False
2985,Louie,Nigeria,24,True
2986,Huey,Nigeria,20,True
2987,Louie,Nigeria,31,False
2988,Dewey,Nigeria,34,True
2989,Dewey,Nigeria,20,False
2990,Louie,Nigeria,22,False
2991,Dewey,Nigeria,30,False
2992,Dewey,Nigeria,30,False
2993,Dewey,Nigeria,29,False
2994,Huey,Nigeria,33,True
2995,Louie,Nigeria,26,False
2996,Dewey,Nigeria,24,True
2997,Louie,Nigeria,34,False
2998,Dewey,Nigeria,22,True
2999,Louie,Nigeria,33,True
3000,Dewey,Nigeria,29,False
3001,Dewey,Nigeria,20,True
3002,Huey,Nigeria,18,False
3003,Huey,Nigeria,20,False
3004,Dewey,Nigeria,22,False
3005,Huey,Nigeria,25,True
3006,Dewey,Nigeria,30,False
3007,Dewey,Nigeria,30,True
3008,Huey,Nigeria,33,False
3009,Louie,Nigeria,29,False
3010,Louie,Nigeria,33,True
3011,Louie,Nigeria,30,False
3012,Dewey,Nigeria,27,True
3013,Dewey,Nigeria,24,True
3014,Louie,Nigeria,21,True
3015,Huey,Nigeria,25,True
3016,Louie,Nigeria,20,True
3017,Huey,Nigeria,24,True
3018,Dewey,Nigeria,29,False
3019,Louie,Nigeria,20,False
3020,Huey,Nigeria,30,False
3021,Huey,Nigeria,30,True
3022,Louie,Nigeria,23,True
3023,Louie,Nigeria,34,False
3024,Louie,Nigeria,24,False
3025,Huey,Nigeria,30,True
3026,Dewey,Nigeria,22,True
3027,Louie,Nigeria,32,False
3028,Louie,Nigeria,18,True
3029,Dewey,Nigeria,33,False
3030,Louie,Nigeria,33,True
3031,Dewey,Nigeria,31,True
3032,Huey,Nigeria,30,False
3033,Dewey,Nigeria,21,False
3034,Huey,Nigeria,24,True
3035,Louie,Nigeria,19,True
3036,Louie,Nigeria,32,True
3037,Dewey,Nigeria,23,False
3038,Louie,Nigeria,18,False
3039,Dewey,Nigeria,27,True
3040,Huey,Nigeria,28,False
3041,Louie,Nigeria,34,True
3042,Huey,Nigeria,22,False
3043,Dewey,Nigeria,25,False
3044,Huey,Nigeria,18,False
3045,Louie,Nigeria,23,True
3046,Huey,Nigeria,20,True
3047,Huey,Nigeria,19,True
3048,Louie,Nigeria,33,True
3049,Huey,Nigeria,32,True
3050,Louie,Nigeria,30,True
3051,Huey,Nigeria,30,False
3052,Huey,Nigeria,26,True
3053,Huey,Nigeria,25,True
3054,Huey,Nigeria,20,False
3055,Dewey,Nigeria,30,True
3056,Dewey,Nigeria,23,True
3057,Louie,Nigeria,27,False
3058,Louie,Nigeria,21,True
3059,Dewey,Nigeria,24,False
3060,Dewey,Nigeria,32,False
3061,Louie,Nigeria,30,True
3062,Dewey,Nigeria,28,True
3063,Louie,Nigeria,20,False
3064,Dewey,Nigeria,18,False
3065,Louie,Nigeria,32,False
3066,Dewey,Nigeria,27,True
3067,Louie,Nigeria,18,False
3068,Huey,Nigeria,19,False
3069,Huey,Nigeria,23,True
3070,Huey,Nigeria,24,True
3071,Louie,Nigeria,31,True
3072,Huey,Nigeria,22,True
3073,Louie,Nigeria,32,True
3074,Huey,Nigeria,28,True
3075,Dewey,Nigeria,18,False
3076,Louie,Nigeria,25,False
3077,Huey,Nigeria,26,True
3078,Huey,Nigeria,23,True
3079,Louie,Nigeria,28,True
3080,Huey,Nigeria,26,True
3081,Dewey,Nigeria,29,True
3082,Huey,Nigeria,26,False
3083,Dewey,Nigeria,24,False
3084,Huey,Nigeria,27,True
3085,Louie,Nigeria,21,True
3086,Dewey,Nigeria,27,False
3087,Louie,Nigeria,31,True
3088,Huey,Nigeria,30,True
3089,Huey,Nigeria,33,True
3090,Huey,Nigeria,20,True
3091,Louie,Nigeria,23,True
3092,Louie,Nigeria,19,False
3093,Dewey,Nigeria,26,True
3094,Louie,Nigeria,22,True
3095,Huey,Nigeria,21,False
3096,Dewey,Nigeria,21,True
3097,Huey,Nigeria,25,True
3098,Huey,Nigeria,22,False
3099,Louie,Nigeria,31,False
3100,Louie,Nigeria,24,True
3101,Huey,Nigeria,19,False
3102,Louie,Nigeria,33,False
3103,Dewey,Nigeria,19,True
3104,Dewey,Nigeria,20,True
3105,Dewey,Nigeria,26,True
3106,Dewey,Nigeria,20,False
3107,Dewey,Nigeria,25,True
3108,Louie,Nigeria,19,True
3109,Huey,Nigeria,24,False
3110,Louie,Nigeria,18,False
3111,Louie,Nigeria,18,False
3112,Louie,Nigeria,32,True
3113,Dewey,Nigeria,24,True
3114,Dewey,Nigeria,28,False
3115,Huey,Nigeria,21,False
3116,Dewey,Nigeria,25,False
3117,Dewey,Nigeria,32,False
3118,Dewey,Nigeria,24,True
3119,Dewey,Nigeria,21,False
3120,Huey,Nigeria,29,True
3121,Huey,Nigeria,29,True
3122,Dewey,Nigeria,33,False
3123,Dewey,Nigeria,18,True
3124,Louie,Nigeria,33,False
3125,Dewey,Nigeria,20,False
3126,Dewey,Nigeria,25,True
3127,Louie,Nigeria,32,False
3128,Dewey,Nigeria,19,False
3129,Huey,Nigeria,26,False
3130,Louie,Nigeria,29,True
3131,Dewey,Nigeria,33,True
3132,Louie,Nigeria,23,False
3133,Louie,Nigeria,28,True
3134,Dewey,Nigeria,23,True
3135,Louie,Nigeria,18,False
3136,Huey,Nigeria,27,True
3137,Dewey,Nigeria,18,False
3138,Dewey,Nigeria,27,False
3139,Dewey,Nigeria,21,False
3140,Huey,Nigeria,32,True
3141,Dewey,Nigeria,21,False
3142,Huey,Nigeria,23,True
3143,Huey,Nigeria,25,False
3144,Louie,Nigeria,24,True
3145,Huey,Nigeria,19,False
3146,Louie,Nigeria,33,True
3147,Huey,Nigeria,22,True
3148,Louie,Nigeria,29,True
3149,Huey,Nigeria,29,False
3150,Dewey,Nigeria,27,False
3151,Dewey,Nigeria,27,False
3152,Dewey,Nigeria,33,False
3153,Huey,Nigeria,25,False
3154,Dewey,Nigeria,33,True
3155,Dewey,Nigeria,20,False
3156,Huey,Nigeria,34,False
3157,Louie,Nigeria,21,True
3158,Huey,Nigeria,21,False
3159,Dewey,Nigeria,32,False
3160,Huey,Nigeria,21,True
3161,Dewey,Nigeria,22,False
3162,Huey,Nigeria,23,False
3163,Huey,Nigeria,34,True
3164,Dewey,Nigeria,24,False
3165,Dewey,Nigeria,27,True
3166,Louie,Nigeria,32,False
3167,Huey,Nigeria,30,False
3168,Dewey,Nigeria,25,False
3169,Louie,Nigeria,31,False
3170,Dewey,Nigeria,23,True
3171,Dewey,Nigeria,21,False
3172,Huey,Nigeria,31,False
3173,Dewey,Nigeria,24,False
3174,Huey,Nigeria,21,True
3175,Dewey,Nigeria,34,False
3176,Huey,Nigeria,21,True
3177,Louie,Nigeria,27,False
3178,Huey,Nigeria,32,True
3179,Louie,Nigeria,25,False
3180,Huey,Nigeria,19,True
3181,Dewey,Nigeria,18,False
3182,Louie,Nigeria,28,True
3183,Louie,Nigeria,28,True
3184,Louie,Nigeria,31,True
3185,Dewey,Nigeria,25,True
3186,Louie,Nigeria,34,False
3187,Louie,Nigeria,32,True
3188,Huey,Nigeria,24,False
3189,Dewey,Nigeria,27,True
3190,Dewey,Nigeria,21,True
3191,Louie,Nigeria,28,True
3192,Dewey,Nigeria,33,False
3193,Dewey,Nigeria,33,False
3194,Louie,Nigeria,27,True
3195,Louie,Nigeria,23,True
3196,Huey,Nigeria,18,True
3197,Huey,Nigeria,20,True
3198,Huey,Nigeria,30,True
3199,Huey,Nigeria,23,True
3200,Huey,Nigeria,30,True
3201,Huey,Nigeria,25,True
3202,Dewey,Nigeria,34,False
3203,Louie,Nigeria,18,True
3204,Louie,Nigeria,34,True
3205,Huey,Nigeria,27,True
3206,Louie,Nigeria,28,False
3207,Dewey,Nigeria,33,False
3208,Louie,Nigeria,29,True
3209,Louie,Nigeria,22,True
3210,Louie,Nigeria,33,False
3211,Louie,Nigeria,19,False
3212,Huey,Nigeria,18,False
3213,Dewey,Nigeria,32,True
3214,Louie,Nigeria,31,False
3215,Louie,Nigeria,25,True
3216,Louie,Nigeria,25,True
3217,Dewey,Nigeria,20,False
3218,Louie,Nigeria,19,True
3219,Louie,Nigeria,23,False
3220,Dewey,Nigeria,22,True
3221,Dewey,Nigeria,30,False
3222,Louie,Nigeria,18,False
3223,Huey,Nigeria,23,False
3224,Huey,Nigeria,18,True
3225,Dewey,Nigeria,29,False
3226,Dewey,Nigeria,34,False
3227,Dewey,Nigeria,24,True
3228,Louie,Nigeria,32,False
3229,Dewey,Nigeria,34,False
3230,Louie,Nigeria,18,False
3231,Dewey,Nigeria,26,True
3232,Dewey,Nigeria,20,True
3233,Dewey,Nigeria,34,True
3234,Huey,Nigeria,22,True
3235,Louie,Nigeria,33,False
3236,Louie,Nigeria,19,False
3237,Huey,Nigeria,26,False
3238,Louie,Nigeria,28,True
3239,Huey,Nigeria,29,True
3240,Dewey,Nigeria,27,True
3241,Louie,Nigeria,20,False
